Key,Opponent,Value
Nautilus,"('Aphelios', 'Leona')",0.7008749999999999
Nautilus,"('Aphelios', 'Lulu')",0.5493249999999998
Nautilus,"('Aphelios', 'Nami')",0.66775
Nautilus,"('Aphelios', 'Pyke')",0.5812249999999999
Nautilus,"('Aphelios', 'Rakan')",0.4339749999999999
Nautilus,"('Aphelios', 'Rell')",0.5583499999999999
Nautilus,"('Aphelios', 'Thresh')",0.5551999999999998
Nautilus,"('Ashe', 'Braum')",0.4887749999999998
Nautilus,"('Ashe', 'Karma')",0.4463
Nautilus,"('Ashe', 'Leona')",0.5418499999999999
Nautilus,"('Ashe', 'Lulu')",0.4722749999999999
Nautilus,"('Ashe', 'Nami')",0.5109749999999998
Nautilus,"('Ashe', 'Pyke')",0.5209499999999998
Nautilus,"('Ashe', 'Rakan')",0.4834499999999999
Nautilus,"('Ashe', 'Rell')",0.4793249999999999
Nautilus,"('Ashe', 'Thresh')",0.5535499999999999
Nautilus,"('Caitlyn', 'Braum')",0.4661249999999999
Nautilus,"('Caitlyn', 'Karma')",0.5303999999999999
Nautilus,"('Caitlyn', 'Leona')",0.50495
Nautilus,"('Caitlyn', 'Lulu')",0.5488999999999999
Nautilus,"('Caitlyn', 'Nami')",0.616325
Nautilus,"('Caitlyn', 'Pyke')",0.5450499999999998
Nautilus,"('Caitlyn', 'Rakan')",0.4187999999999999
Nautilus,"('Caitlyn', 'Rell')",0.5444249999999998
Nautilus,"('Caitlyn', 'Thresh')",0.4715249999999998
Nautilus,"('Corki bot', 'Braum')",0.3512999999999998
Nautilus,"('Corki bot', 'Karma')",0.5170999999999999
Nautilus,"('Corki bot', 'Leona')",0.4090249999999999
Nautilus,"('Corki bot', 'Lulu')",0.4909749999999998
Nautilus,"('Corki bot', 'Nami')",0.386125
Nautilus,"('Corki bot', 'Pyke')",0.3411
Nautilus,"('Corki bot', 'Rakan')",0.361425
Nautilus,"('Corki bot', 'Rell')",0.3562749999999999
Nautilus,"('Corki bot', 'Thresh')",0.4672499999999999
Nautilus,"('Ezreal', 'Braum')",0.4966
Nautilus,"('Ezreal', 'Karma')",0.5748749999999998
Nautilus,"('Ezreal', 'Leona')",0.5751749999999999
Nautilus,"('Ezreal', 'Lulu')",0.5243749999999998
Nautilus,"('Ezreal', 'Nami')",0.5900499999999999
Nautilus,"('Ezreal', 'Pyke')",0.6380250000000001
Nautilus,"('Ezreal', 'Rakan')",0.579275
Nautilus,"('Ezreal', 'Rell')",0.5511499999999999
Nautilus,"('Ezreal', 'Thresh')",0.643
Nautilus,"('Jhin', 'Braum')",0.5845750000000001
Nautilus,"('Jhin', 'Karma')",0.5593499999999998
Nautilus,"('Jhin', 'Leona')",0.59015
Nautilus,"('Jhin', 'Lulu')",0.6696
Nautilus,"('Jhin', 'Nami')",0.5137749999999999
