Key,Opponent,Value
"('Caitlyn', 'Nami')",Rakan,0.30245
"('Caitlyn', 'Nami')",Rell,0.26915
"('Caitlyn', 'Nami')",Thresh,0.3382249999999999
"('Caitlyn', 'Nautilus')",Braum,0.2334499999999999
"('Caitlyn', 'Nautilus')",Karma,0.2568999999999999
"('Caitlyn', 'Nautilus')",Leona,0.2109749999999998
"('Caitlyn', 'Nautilus')",Lulu,0.345175
"('Caitlyn', 'Nautilus')",Nami,0.2764499999999998
"('Caitlyn', 'Nautilus')",Pyke,0.2300499999999999
"('Caitlyn', 'Nautilus')",Rakan,0.2493
"('Caitlyn', 'Nautilus')",Rell,0.220175
"('Caitlyn', 'Nautilus')",Thresh,0.3106
"('Caitlyn', 'Pyke')",Braum,0.362775
"('Caitlyn', 'Pyke')",Karma,0.38435
"('Caitlyn', 'Pyke')",Leona,0.328125
"('Caitlyn', 'Pyke')",Lulu,0.462625
"('Caitlyn', 'Pyke')",Nami,0.3745
"('Caitlyn', 'Pyke')",Nautilus,0.4549500000000002
"('Caitlyn', 'Pyke')",Rakan,0.3580750000000001
"('Caitlyn', 'Pyke')",Rell,0.3330000000000001
"('Caitlyn', 'Pyke')",Thresh,0.407775
"('Caitlyn', 'Rakan')",Braum,0.4697249999999999
"('Caitlyn', 'Rakan')",Karma,0.5077
"('Caitlyn', 'Rakan')",Leona,0.4418749999999998
"('Caitlyn', 'Rakan')",Lulu,0.5870000000000001
"('Caitlyn', 'Rakan')",Nami,0.4927749999999999
"('Caitlyn', 'Rakan')",Nautilus,0.5812
"('Caitlyn', 'Rakan')",Pyke,0.462025
"('Caitlyn', 'Rakan')",Rell,0.455625
"('Caitlyn', 'Rakan')",Thresh,0.5308999999999999
"('Caitlyn', 'Rell')",Braum,0.347025
"('Caitlyn', 'Rell')",Karma,0.3828500000000001
"('Caitlyn', 'Rell')",Leona,0.316975
"('Caitlyn', 'Rell')",Lulu,0.4438250000000001
"('Caitlyn', 'Rell')",Nami,0.3713249999999999
"('Caitlyn', 'Rell')",Nautilus,0.4555750000000002
"('Caitlyn', 'Rell')",Pyke,0.3323500000000001
"('Caitlyn', 'Rell')",Rakan,0.355225
"('Caitlyn', 'Rell')",Thresh,0.40615
"('Caitlyn', 'Thresh')",Braum,0.415925
"('Caitlyn', 'Thresh')",Karma,0.4306500000000001
"('Caitlyn', 'Thresh')",Leona,0.386025
"('Caitlyn', 'Thresh')",Lulu,0.5043250000000001
"('Caitlyn', 'Thresh')",Nami,0.44585
